Project,commit,Lines Added in Fixed Version,Lines Deleted in Fixed Version,Hunks in Fixed Version,project,codeLink,CWE ID,CVE ID,vulnerability_fixed_again_in_version,Prompt File,Reasoning,future_commit_id
jasper,d91198abd00fc435a397fe6bad906a4c1748e9cf,5.0,1.0,2.0,jasper,https://github.com/mdadams/jasper/commit/d91198abd00fc435a397fe6bad906a4c1748e9cf,CWE-190,CVE-2016-9387,v14,1478_jasper_jasper_d91198abd00fc435a397fe6bad906a4c1748e9cf_jpc_dec.c_changes_v13_v14.txt.txt,"The previous fix addressed an integer overflow by introducing jas_safe_size_mul() to check for overflow when calculating dec->numtiles. However, it introduced a new vulnerability by not considering the fact that dec->numtiles is typed as an int, while the size calculation was being done using size_t. This means even if jas_safe_size_mul() succeeds, the result could still be too large to fit in an int, causing an integer overflow when assigning to dec->numtiles. The future candidate commit fixes this specific vulnerability by adding an additional check 'size > INT_MAX' to ensure the calculated size can safely fit within an int type. The assert statements also add extra validation that the input values are non-negative. This is a clear case where the previous fix's incomplete type checking introduced a new security vulnerability that needed to be fixed.",a712a2041085e7cd5f2b153e1532ac2a2954ffaa
libarchive,a550daeecf6bc689ade371349892ea17b5b97c77,2.0,2.0,1.0,libarchive,https://github.com/libarchive/libarchive/commit/a550daeecf6bc689ade371349892ea17b5b97c77,CWE-119,CVE-2016-4301,v11,1510_libarchive_libarchive_a550daeecf6bc689ade371349892ea17b5b97c77_archive_read_support_format_mtree.c_changes_v10_v11.txt.txt,"The previous fix addressed an array bounds issue by reordering the bounds check before writing to the array 'numbers'. However, this fix introduced a new vulnerability related to integer parsing. The original code had separate functions for parsing different base numbers (mtree_atol8, mtree_atol10, mtree_atol16) which all had potential integer overflow vulnerabilities due to insufficient boundary checks and undefined behavior. The candidate commit fixes this by introducing a unified mtree_atol function with proper handling of integer overflows and sign-related edge cases. The new implementation carefully handles negative numbers, different bases, and explicitly checks for INT64_MIN/MAX boundaries to prevent integer overflow vulnerabilities that were introduced or exposed by the previous fix's modifications to the number parsing flow.",076563620b56988bc03db1bac8739b05d1f4efd0
libarchive,dfd6b54ce33960e420fb206d8872fb759b577ad9,232.0,72.0,9.0,libarchive,https://github.com/libarchive/libarchive/commit/dfd6b54ce33960e420fb206d8872fb759b577ad9,CWE-20,CVE-2016-5418,v10,1539_libarchive_libarchive_dfd6b54ce33960e420fb206d8872fb759b577ad9_archive_write_disk_posix.c_changes_v9_v10.txt.txt,"The previous fix implemented stricter symlink safety checks in libarchive, but it introduced a new security vulnerability by completely blocking extraction through symlinks, even in cases where it should be allowed. The future commit fixes this by specifically handling the case of following directory symlinks when ARCHIVE_EXTRACT_SECURE_SYMLINKS is not set, which is necessary for properly extracting hardlinks over symlinks. Without this fix, the overly restrictive symlink checks from the previous commit prevented legitimate use cases like creating hardlinks through symlinked directories. The future commit adds a security-aware way to follow directory symlinks while still maintaining protection against symlink attacks in other cases. This demonstrates how the first security fix was overly aggressive and introduced a functional limitation that had security implications, which needed to be fixed in the later commit.",256e52f073765a4ddad1e86fd4d0eda2a18147bf
libav,cd4663dc80323ba64989d0c103d51ad3ee0e9c2f,6.0,1.0,2.0,libav,https://github.com/libav/libav/commit/cd4663dc80323ba64989d0c103d51ad3ee0e9c2f,CWE-119,CVE-2017-16803,v3,1542_libav_libav_cd4663dc80323ba64989d0c103d51ad3ee0e9c2f_smacker.c_changes_v2_v3.txt.txt,"The previous fix (cd4663dc) added a recursion depth limit check of 32 levels to smacker_decode_tree() to prevent stack overflow vulnerabilities. However, this fix inadvertently missed protecting the related function smacker_decode_bigtree(), which could still be exploited for stack overflow through deep recursion. The candidate commit specifically fixes this oversight by adding a new recursion depth limit (SMKTREE_DECODE_BIG_MAX_RECURSION = 500) to smacker_decode_bigtree(). The commit message explicitly states it fixes segmentation faults due to stack overflow from too deep recursion, which became possible after the previous fix focused only on smacker_decode_tree(). This is a clear case where the initial security fix was incomplete and indirectly left a related function vulnerable to similar attacks.",0ccddbad200c1d9439c5a836501917d515cddf76
libgd,77f619d48259383628c3ec4654b1ad578e9eb40e,11.0,6.0,2.0,php-src,https://github.com/libgd/libgd/commit/77f619d48259383628c3ec4654b1ad578e9eb40e,CWE-119,CVE-2016-9933,v16,1553_libgd_libgd_77f619d48259383628c3ec4654b1ad578e9eb40e_gd.c_changes_v15_v16.txt.txt,"The previous fix (77f619d) added checks for invalid colors in gdImageFillToBorder by validating color indices against im->colorsTotal for non-trueColor images. However, it overlooked similar validation in the gdImageColorTransparent function. The future commit specifically fixes this oversight by adding checks for negative color values and validating against gdMaxColors in gdImageColorTransparent. This new vulnerability was effectively introduced because the previous fix only implemented color validation in one specific function (gdImageFillToBorder) while leaving similar color handling code unprotected in other functions, creating an inconsistency in input validation that could lead to out-of-bounds access. The commit message explicitly mentions 'invalid color index for transparent color can lead to OOB (Out of Bounds)', confirming this is fixing a vulnerability that became more apparent after the previous partial fix.",
libgit2,66e3774d279672ee51c3b54545a79d20d1ada834,12.0,4.0,5.0,libgit2,https://github.com/libgit2/libgit2/commit/66e3774d279672ee51c3b54545a79d20d1ada834,CWE-119,CVE-2016-10128,v3,1572_libgit2_libgit2_66e3774d279672ee51c3b54545a79d20d1ada834_smart_pkt.c_changes_v2_v3.txt.txt,"The previous fix commit added validation for packet length to prevent buffer overflows by ensuring non-flush packets have at least a length of PKT_LEN_SIZE. However, while this fix prevented buffer overflows, it inadvertently created a new vulnerability by allowing empty packet lines (packets with length exactly PKT_LEN_SIZE) to be processed by returning success but setting *head to NULL. This NULL pointer could then be dereferenced by code that assumes valid packets are returned when the function returns success. The candidate commit fixes this new vulnerability by properly handling empty packet lines and returning an error instead of allowing NULL pointer dereference vulnerabilities. The progression from the original buffer overflow vulnerability to the NULL pointer dereference vulnerability shows a clear case where fixing one security issue introduced another.",2fdef641fd0dd2828bd948234ae86de75221a11a
libmodbus,5ccdf5ef79d742640355d1132fa9e2abc7fbaefc,4.0,2.0,2.0,libmodbus,https://github.com/stephane/libmodbus/commit/5ccdf5ef79d742640355d1132fa9e2abc7fbaefc,CWE-125,CVE-2019-14463,v5,1577_libmodbus_libmodbus_5ccdf5ef79d742640355d1132fa9e2abc7fbaefc_modbus.c_changes_v4_v5.txt.txt,"The previous fix attempted to validate the Modbus request data but introduced an incorrect validation check for register writes. In the MODBUS_FC_WRITE_MULTIPLE_REGISTERS case, it used 'nb_bytes * 8 < nb' which is incorrect because for registers, each value takes 2 bytes (not 8 bits). This incorrect validation could allow malformed packets to pass through or reject valid packets, potentially creating a security vulnerability. The candidate commit fixes this specific issue by replacing the check with 'nb_bytes != nb * 2', which is the correct validation for register writes since each register is 2 bytes. This is clearly a case where the initial fix introduced a new vulnerability through a copy/paste error (as mentioned in the commit message) that was then fixed in the candidate commit.",6f915d4215c06be3c719761423d9b5e8aa3cb820
libmysofa,d39a171e9c6a1c44dbdf43f9db6c3fbd887e38c1,6.0,6.0,3.0,libmysofa,https://github.com/hoene/libmysofa/commit/d39a171e9c6a1c44dbdf43f9db6c3fbd887e38c1,CWE-20,CVE-2019-10672,v3,1578_libmysofa_libmysofa_d39a171e9c6a1c44dbdf43f9db6c3fbd887e38c1_btree.c_changes_v2_v3.txt.txt,"The previous fix attempted to address a buffer overflow vulnerability by adding bounds checking on the array index 'j', but it actually introduced a new security issue by removing important dimension checks (x < sx, y < sy, z < sz). The candidate commit fixes this by restoring these dimension checks while also keeping the array bounds checking (j >= 0 && j < data->data_len). Additionally, the candidate commit improves the security by using data->data_len instead of elements * size for the bounds check, which is more accurate since it represents the actual allocated buffer size. The original dimension checks were necessary to prevent invalid memory access through miscalculated array indices, and their removal in the previous fix created a new vulnerability that the candidate commit addresses.",2ed84bbcf261629adf16c56a5b4532670084842e
libplist,32ee5213fe64f1e10ec76c1ee861ee6f233120dd,6.0,6.0,4.0,libplist,https://github.com/libimobiledevice/libplist/commit/32ee5213fe64f1e10ec76c1ee861ee6f233120dd,CWE-787,CVE-2017-6439,v3,1581_libplist_libplist_32ee5213fe64f1e10ec76c1ee861ee6f233120dd_bplist.c_changes_v2_v3.txt.txt,"The previous fix added checks for integer overflow in pointer arithmetic by adding conditions like '*object + size < *object', but it failed to account for 32-bit platforms where pointer arithmetic is done in 32 bits while sizes can be 64 bits. This mismatch could cause the overflow checks to fail on 32-bit systems, potentially allowing heap buffer overflows. The candidate commit fixes this by explicitly converting all values to 64-bit integers (using uint64_t) before performing the comparisons, ensuring consistent overflow detection across both 32-bit and 64-bit platforms. The new variables 'pobject' and 'poffset_table' are introduced specifically to handle these calculations safely in 64-bit arithmetic, fixing a vulnerability that was inadvertently introduced by the incomplete pointer arithmetic checks in the previous fix.",dccd9290745345896e3a4a73154576a599fd8b7b
libreswan,2899351224fe2940aec37d7656e1e392c0fe07f0,605.0,420.0,39.0,libreswan,https://github.com/libreswan/libreswan/commit/2899351224fe2940aec37d7656e1e392c0fe07f0,CWE-20,CVE-2013-7294,v11,1584_libreswan_libreswan_2899351224fe2940aec37d7656e1e392c0fe07f0_ikev2_parent.c_changes_v10_v11.txt.txt,"The candidate commit appears to be fixing a vulnerability introduced by the previous fix. The original fix (libreswan_2899351224fe2940aec37d7656e1e392c0fe07f0) added code to handle IKEv2 I1 packets without a KE payload by checking for its presence and notifications. However, this fix introduced a new vulnerability by first dereferencing the KE payload before checking if it exists. In particular, the line 'ke = &md->chain[ISAKMP_NEXT_v2KE]->payload.v2ke;' occurs before validating the payload's existence, potentially leading to a null pointer dereference. The candidate fix (CVE-2013-6467) addresses this by introducing proper state machine logic that ensures mandatory payloads are present before processor functions are called, similar to IKEv1's approach. This prevents the unsafe dereferencing pattern introduced by the previous fix.",b4adefb5e49f4ffbb3da57b715b81b90a865eb1c
